,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,cluster
14,0.4503688224442081,0.273972602739726,0.19863013698630136,0.49660993496609934,0.24560276725174102,0.10346251806980106,0.12849712130236252,0.156820225313376,0.08825682317264456,0.1305850723338881,0.13059360730593605,0.14003044140030443,0.09197651663405088,0.46996838777660693,0.2671232876712329,0.0547945205479452,0.0684931506849315,0.0547945205479452,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0,0.1917808219178082,0.472358121330724,0.5238991122346994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2688665994679181,0.33336498528184394,0.05136986301369863,13.0
15,0.38136925091021184,0.2565789473684211,0.19736842105263158,0.5031897926634769,0.08620051468255366,0.13554615181169002,0.059938977879481305,0.14621011989433044,0.10114503816793893,0.1479340875553369,0.14298245614035085,0.12475633528265107,0.06954887218045111,0.4008097165991903,0.26776315789473687,0.05263157894736842,0.013157894736842105,0.039473684210526314,0.06578947368421052,0.0,0.013157894736842105,0.0,0.0,0.07894736842105263,0.4024906015037595,0.46532640614411563,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12844158042875584,0.20392096622438985,0.04276315789473684,14.0
16,0.45848529963215595,0.171875,0.328125,0.5063131313131314,0.164664266577361,0.15342336683417085,0.09898550724637681,0.16891891891891891,0.16567270992366412,0.1663746105919003,0.1625,0.14467592592592593,0.10379464285714285,0.44471153846153844,0.2515625,0.0625,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.15625,0.5904017857142856,0.5617399856938485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2132212505026136,0.27868478657424295,0.0390625,15.0
17,0.7041742556813446,0.0,0.0,0.1717171717171717,0.5822728287564188,0.14070351758793972,0.27594202898550724,0.20463320463320467,0.05343511450381679,0.1827622014537902,0.06666666666666667,0.1111111111111111,0.19047619047619047,0.7435897435897436,0.05000000000000001,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.3724368144969004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5775365232542554,0.6073209291013012,0.5833333333333334,16.0
18,0.5184030694555939,0.08695652173913043,0.3695652173913043,0.447957839262187,0.2970965957075046,0.162333406161241,0.09711405166981725,0.14554305858653685,0.106372386325921,0.14519842882297168,0.1594202898550725,0.1980676328502415,0.12577639751552794,0.5351170568561874,0.24565217391304353,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.7282608695652172,0.42806493748833746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.28345658292687187,0.34489158193613884,0.05434782608695652,17.0
19,0.3715758498043059,0.26851851851851855,0.21296296296296297,0.5164609053497943,0.1120785889707524,0.13670202866182765,0.05451422436929683,0.2289432289432289,0.14009047215154083,0.11959155417099342,0.18641975308641975,0.14266117969821673,0.07605820105820103,0.4116809116809116,0.2861111111111111,0.05555555555555555,0.037037037037037035,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.037037037037037035,0.4001322751322751,0.5648545541249403,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15302536150947893,0.22954585377058925,0.023148148148148147,18.0
20,0.17419084522491543,0.2857142857142857,0.03571428571428571,0.5,0.0013395847287340922,0.04379038047379756,0.004720496894409938,0.03916161059018202,0.0212649945474373,0.06809078771695594,0.08571428571428572,0.05291005291005289,0.012755102040816325,0.18681318681318682,0.3464285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4515306122448979,0.6721847537298183,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012292492388994197,0.10788554750612393,0.07142857142857142,19.0
21,0.4156139831740702,0.14285714285714285,0.35714285714285715,0.30158730158730157,0.15539182853315472,0.0933237616654702,0.037432712215320914,0.0882515168229454,0.05616139585605234,0.1842456608811749,0.19999999999999998,0.20634920634920634,0.05612244897959183,0.42857142857142866,0.31428571428571433,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.770408163265306,0.5791947680359699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14021483140904129,0.21035075832594985,0.03571428571428571,20.0
22,0.39394029578308704,0.2222222222222222,0.2777777777777778,0.3866442199775533,0.191002455905336,0.10636515912897822,0.0900805152979066,0.08944658944658944,0.12086513994910941,0.14001384562132224,0.17777777777777778,0.15432098765432098,0.06944444444444445,0.43162393162393164,0.31388888888888894,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5009920634920635,0.5387855666825625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20609391055711926,0.27530503871255424,0.027777777777777776,21.0
23,0.6269597514374486,0.5,0.0,0.9393939393939394,0.4393837910247823,0.4020100502512563,0.263768115942029,0.2007722007722008,0.40839694656488545,0.2897196261682243,0.13333333333333333,0.2962962962962963,0.14285714285714285,0.6153846153846154,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142855,0.7653791130185983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5412143144350623,0.5618387449835827,0.5,22.0
24,0.39101728509696076,0.125,0.375,0.5984848484848485,0.09025452109845947,0.25753768844221103,0.0444927536231884,0.3716216216216216,0.22614503816793893,0.11526479750778815,0.15,0.12962962962962962,0.0982142857142857,0.5,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.7575107296137341,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16656614394853236,0.2423385625684057,0.0,23.0
25,0.8080711403164171,0.0,0.2,0.6565656565656567,0.8190221031480241,0.1678391959798995,0.33495652173913043,0.35521235521235517,0.30381679389312977,0.2685358255451713,0.04,0.2,0.3071428571428571,0.41538461538461535,0.18,0.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.6392857142857142,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8048250904704461,0.8035023713973002,0.85,24.0
26,0.4683314881611371,0.0,0.5,0.14141414141414144,0.4882786336235767,0.03015075376884422,0.047826086956521734,0.0,0.0,0.06386292834890965,0.2,0.24074074074074073,0.08928571428571427,0.576923076923077,0.325,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.36607142857142855,0.4420600858369099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3271009248090069,0.39401678219627867,0.625,25.0
27,0.14739354546861425,0.4166666666666667,0.08333333333333333,0.5067340067340068,0.002083798466919699,0.046063651591289785,0.004412238325281804,0.037752037752037754,0.03244274809160305,0.060920733817930076,0.14814814814814814,0.0617283950617284,0.023809523809523805,0.20940170940170943,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23412698412698407,0.5706564934032746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013738104811687439,0.11003688840244842,0.0,26.0
28,0.7197689368236848,0.0,0.0,0.38383838383838387,0.3724045545880777,0.271356783919598,0.4898550724637681,0.7799227799227799,0.5076335877862596,0.19626168224299065,0.06666666666666667,0.25925925925925924,0.25,0.7692307692307693,0.15000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6964285714285714,0.8583690987124464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7181342983514274,0.7333090113097409,0.5,27.0
29,0.7330006071211742,0.0,0.0,0.787878787878788,0.6008037508372405,0.8090452261306533,0.24927536231884057,0.7181467181467182,0.6145038167938931,0.08411214953271028,0.0,0.14814814814814814,0.25,0.46153846153846156,0.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37499999999999994,0.3776824034334765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.736228387615601,0.7628602699744618,0.75,28.0
30,0.7426163351308881,0.0,0.0,0.98989898989899,0.667782987273945,0.07537688442211056,0.24,0.38223938223938225,0.11450381679389313,0.2367601246105919,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.9230769230769231,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.38340486409155927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6236429433051869,0.642831083546151,0.75,29.0
31,0.7071622442055641,0.0,0.0,0.8686868686868687,0.702947086403215,0.5125628140703518,0.29768115942028983,0.3648648648648649,0.3129770992366412,0.29595015576323985,0.06666666666666667,0.2037037037037037,0.26785714285714285,0.7307692307692308,0.1,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.18749999999999994,0.18884120171673824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7388419782870927,0.7404232032105071,0.625,30.0
32,0.49714295918002926,0.0,0.0,0.8434343434343434,0.5150703281982585,0.16080402010050251,0.10666666666666666,0.21621621621621623,0.18702290076335878,0.3862928348909657,0.1,0.37037037037037035,0.17857142857142858,0.8461538461538463,0.35000000000000003,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.45535714285714285,0.7482117310443492,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43667068757539207,0.4556731120029186,0.625,31.0
33,0.7018097567944002,0.0,0.25,0.5555555555555556,0.638981915606162,0.4798994974874372,0.35884057971014494,0.2644787644787645,0.2480916030534351,0.4174454828660436,0.06666666666666667,0.24074074074074073,0.25,0.653846153846154,0.15000000000000002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5446428571428571,0.5786838340486409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7229593888218737,0.7117840204304998,0.75,32.0
34,0.6518898218423789,0.04225352112676056,0.14084507042253522,0.5064731825295204,0.5074290350273105,0.24991152947837778,0.2308144519289651,0.3025178095600632,0.26174604881195573,0.24141108332236408,0.11079812206572769,0.21491914449660926,0.2087525150905433,0.5958829902491874,0.2035211267605634,0.323943661971831,0.4647887323943662,0.5915492957746479,0.5915492957746479,0.28169014084507044,0.014084507042253521,0.0,0.0,0.6056338028169014,0.5022635814889336,0.5340224465534265,0.19718309859154928,0.2676056338028169,0.16901408450704225,0.22535211267605634,0.14084507042253522,0.22535211267605634,0.028169014084507043,0.39436619718309857,0.18309859154929578,0.16901408450704225,0.5421827304801873,0.5683748606193895,0.5633802816901409,-1.0
35,0.44131627910244425,0.2151639344262295,0.19057377049180327,0.5117569133962577,0.17432718807989192,0.1706483235851388,0.1118199097172725,0.18100829166402937,0.11007696158177949,0.15798478116541542,0.14863387978142076,0.14374620522161508,0.09894613583138175,0.4369482976040354,0.26270491803278684,0.0942622950819672,0.05327868852459016,0.06147540983606557,0.045081967213114756,0.0,0.012295081967213115,0.0,0.0,0.20081967213114754,0.42132611241217793,0.5130514317878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22470452912522162,0.29008648273634724,0.06352459016393443,0.0
36,0.447546186740036,0.24169741697416974,0.26752767527675275,0.5005404599500541,0.18858485972669503,0.14960410910641772,0.09882667522327397,0.1682884782515779,0.11146164896763472,0.15743007897368694,0.15817958179581795,0.15648489818231515,0.09053769109119662,0.4501845018450185,0.2625461254612546,0.03690036900369004,0.04428044280442804,0.06642066420664207,0.05904059040590406,0.0,0.014760147601476014,0.0,0.0,0.08487084870848709,0.49578281497100674,0.5262921727929727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22138886045072756,0.28714302830733524,0.05166051660516605,1.0
37,0.48647096522509053,0.21311475409836064,0.28688524590163933,0.503504995308274,0.2887207697854102,0.11014086827580526,0.09859190623267601,0.10146211785556049,0.07806699203270345,0.094377202390072,0.1599271402550091,0.16697024893746204,0.10714285714285712,0.4838167297183691,0.2650273224043716,0.06557377049180328,0.09289617486338798,0.10382513661202186,0.0546448087431694,0.01092896174863388,0.0,0.0,0.0,0.15846994535519127,0.5131733021077283,0.5136142967705623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2677046323944621,0.33655101743809346,0.08196721311475409,2.0
38,0.4320651103403154,0.211340206185567,0.29381443298969073,0.49338748307820474,0.1820937571208595,0.10873957415945709,0.07861945316001794,0.11372049516379411,0.07141732903124262,0.1080707839547805,0.1786941580756014,0.15043909889270712,0.08321060382916053,0.4290245836637589,0.26288659793814434,0.041237113402061855,0.05154639175257732,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.1134020618556701,0.5500736377025036,0.49528781912304776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19030505017845373,0.26472015255174386,0.03608247422680412,3.0
39,0.4454991311442866,0.21171171171171171,0.3063063063063063,0.5382655382655382,0.1814895940816905,0.14215220245371,0.08734821778300039,0.13068280635848203,0.11072140843133209,0.1479610451573068,0.16036036036036033,0.15348682015348683,0.092985842985843,0.446985446985447,0.27972972972972976,0.08108108108108109,0.036036036036036036,0.018018018018018018,0.018018018018018018,0.0,0.009009009009009009,0.0,0.0,0.11711711711711711,0.5225225225225224,0.5052649215739345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20457731555439634,0.27299828102454876,0.038288288288288286,4.0
40,0.46639108127090695,0.2072072072072072,0.31981981981981983,0.5078715078715079,0.26082076718379466,0.07465254198922541,0.09718239979109543,0.0843507600264357,0.058971184925383384,0.09168982066178326,0.14114114114114112,0.15348682015348683,0.10199485199485199,0.46015246015246025,0.27117117117117123,0.10810810810810811,0.07207207207207207,0.018018018018018018,0.018018018018018018,0.02702702702702703,0.0,0.0,0.0,0.09009009009009009,0.5460102960102959,0.4264264264264265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24334467157145084,0.31476313964456987,0.060810810810810814,5.0
41,0.18062301346380485,0.25,0.025,0.46060606060606063,0.010180843938379102,0.07763819095477388,0.009855072463768117,0.10791505791505793,0.07824427480916032,0.08333333333333331,0.12000000000000002,0.09074074074074073,0.014285714285714285,0.25,0.3525,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169642857142857,0.6138054363376254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03703256936067552,0.12854797519153593,0.025,6.0
42,0.43393044842993056,0.22972972972972974,0.25675675675675674,0.49849849849849853,0.20187903911949456,0.09887274208882249,0.07948296122209164,0.11374308671605972,0.06395708685785022,0.1460806600993517,0.16576576576576577,0.15915915915915915,0.08783783783783786,0.42203742203742206,0.27027027027027023,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.16216216216216217,0.5125482625482625,0.48176932297103986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20120844608178748,0.2701618071920881,0.02027027027027027,7.0
43,0.43601383735279603,0.22867298578199052,0.25355450236966826,0.4892766527837618,0.1774759303288966,0.14425206601729024,0.09518648258808984,0.15875862321359951,0.11698201946383996,0.15306137514579732,0.15529225908372826,0.15236089169738457,0.0889471902505078,0.45151294203426906,0.2707345971563981,0.05687203791469194,0.06398104265402843,0.06398104265402843,0.06872037914691943,0.0071090047393364926,0.014218009478672985,0.0,0.0,0.0971563981042654,0.45996953283683145,0.5075259849887112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21135592283666535,0.2785514332991557,0.06516587677725119,8.0
44,0.4495897974188698,0.211340206185567,0.26804123711340205,0.48464021659897955,0.24008948978394018,0.09086670465730715,0.08959808755416106,0.09481351749392987,0.09093413079405051,0.09291196968237145,0.15120274914089343,0.15463917525773194,0.09167893961708393,0.44885011895321175,0.26288659793814434,0.07216494845360824,0.05154639175257732,0.061855670103092786,0.10309278350515463,0.0,0.010309278350515464,0.0,0.0,0.31958762886597936,0.49226804123711343,0.4841821158355826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23139293397833682,0.3037758061058309,0.07216494845360824,9.0
45,0.45258911328859786,0.24253731343283583,0.29850746268656714,0.45160560832202623,0.2105297357819076,0.0913897847446186,0.07056024226692623,0.09718780614303003,0.07311723823629943,0.11103361696191937,0.17213930348258705,0.14538419016030957,0.08582089552238804,0.44776119402985076,0.2623134328358209,0.08208955223880597,0.07462686567164178,0.04477611940298507,0.03731343283582089,0.0,0.007462686567164179,0.0,0.0,0.08955223880597014,0.5125266524520254,0.44475049644481474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.198854941216715,0.2721307726235659,0.05970149253731343,10.0
46,0.43011588871826006,0.2833333333333333,0.2,0.4754208754208756,0.1162313016298281,0.17035175879396985,0.08786473429951691,0.12548262548262548,0.08969465648854963,0.161889927310488,0.1333333333333334,0.11358024691358025,0.07619047619047618,0.3871794871794872,0.26166666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3541666666666667,0.46795422031473544,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16525934861278654,0.23569256962179252,0.016666666666666666,11.0
47,0.45309381807792576,0.21,0.36,0.45555555555555555,0.23864701942397853,0.10854271356783919,0.07255652173913042,0.12733590733590733,0.050610687022900766,0.1081619937694704,0.18266666666666664,0.17037037037037034,0.09357142857142854,0.45384615384615384,0.278,0.14,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.32,0.5639285714285713,0.5447210300429185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21926015279453157,0.2909813936519518,0.065,12.0
48,0.4503688224442081,0.273972602739726,0.19863013698630136,0.49660993496609934,0.24560276725174102,0.10346251806980106,0.12849712130236252,0.156820225313376,0.08825682317264456,0.1305850723338881,0.13059360730593605,0.14003044140030443,0.09197651663405088,0.46996838777660693,0.2671232876712329,0.0547945205479452,0.0684931506849315,0.0547945205479452,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0,0.1917808219178082,0.472358121330724,0.5238991122346994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2688665994679181,0.33336498528184394,0.05136986301369863,13.0
